12710712	NONE	45866	2887	48320	0
12712322	BOTH	15362	1758	19455	0
12721562	NONE	41	2305	42	0
12753422	IFYFM	4389	2156	5367	0
12759152	BOTH	14871	0	14871	0
12760522	NONE	1819	712	2895	0
12773112	NONE	3685	0	3685	0
12776042	FMIFY	14048	1274	17556	0
12806152	IFYFM	857	824	1505	0
12815432	NONE	16411	1233	19708	0
12816102	NONE	1491	854	1912	0
12820422	NONE	23	8956	25	0
12833022	NONE	5624	0	5624	0
12835022	IFYFM	1668	642	2111	0
12884642	NONE	4927	6349	5125	0
12885662	FMIFY	24275	0	24275	0
12888932	NONE	2924	1046	4929	0
12912512	NONE	4380	301	5550	0
12920992	NONE	185	1218	200	0
12925952	NONE	15	3291	23	0
12926542	NONE	225	10605	237	0
12940112	NONE	5413	1394	5425	0
12945002	NONE	45342	0	45342	0
12947712	IFYFM	15849	0	15849	0
12973362	IFYFM	23889	0	23889	0
12992802	FMIFY	46977	1585	49344	0
13012632	NONE	66472	0	66472	0
13012982	NONE	449	2088	462	0
13027572	NONE	70000	0	70000	0
13032102	FMIFY	38218	1772	43162	0
13035282	NONE	1147	2378	1266	0
13039132	NONE	3729	0	3729	0
13039512	IFYFM	7741	1055	10181	0
13049582	NONE	75000	0	75000	0
13081672	NONE	5497	398	7251	0
13082862	NONE	65000	0	65000	0
13097772	BOTH	34920	5985	35000	0
13108492	NONE	9910	511	10913	0
13119862	NONE	15000	0	15000	0
13132832	FMIFY	3178	220	4160	0
13143992	NONE	750	1845	828	0
13152872	BOTH	13254	0	13254	0
13206842	FMIFY	65189	0	65189	0
13212602	BOTH	3170	610	5000	0
13220032	NONE	369	0	369	0
13221172	IFYFM	7925	0	7925	0
13233742	NONE	4	2254	6	0
13238282	NONE	3104	381	4036	0
13253992	FMIFY	49878	5993	50000	0
13263652	NONE	2031	678	4026	0
13272072	BOTH	6664	0	6664	0
13273752	BOTH	2548	297	3388	0
13282392	FMIFY	18478	1593	23535	0
13283542	NONE	6158	0	6158	0
13293972	BOTH	13419	0	13419	0
13301812	IFYFM	26658	0	26658	0
13305162	BOTH	3654	327	4704	0
13314262	FMIFY	39988	4556	40000	0
13316052	BOTH	20850	482	21970	0
13316782	BOTH	16026	1741	18876	0
13322212	NONE	18279	1718	21188	0
13330522	NONE	12380	0	12380	0
13330902	NONE	1513	256	2327	0
13337292	BOTH	30000	0	30000	0
13339612	FMIFY	75000	0	75000	0
13348282	NONE	8	0	8	0
13354002	NONE	70000	0	70000	0
13361042	NONE	22131	0	22131	0
13361922	NONE	17057	2727	17203	0
13367792	NONE	10083	0	10083	0
13368052	NONE	2812	421	4317	0
13396002	IFYFM	9998	3595	10000	0
13406702	NONE	2968	0	2968	0
13425732	NONE	500	3550	536	0
13435052	FMIFY	3950	276	5497	0
13436432	NONE	20813	1913	22538	0
13451412	NONE	10272	0	10272	0
13455472	NONE	3293	0	3293	0
13457722	IFYFM	14260	1992	18289	0
13468222	BOTH	969	690	2907	0
13492762	NONE	24429	788	27004	0
13492872	NONE	34999	0	34999	0
13494102	IFYFM	10607	2707	12092	0
13494812	NONE	34697	0	34697	0
13510202	NONE	170	0	170	0
13519212	IFYFM	9607	0	9607	0
13526492	NONE	116	0	116	0
13527262	FMIFY	39054	1729	40965	0
13609232	NONE	19	0	19	0
13654112	NONE	57461	0	57461	0
13665642	NONE	1189	2823	1214	0
13677162	NONE	18	0	18	0
13688802	BOTH	16697	0	16697	0
13693042	NONE	9166	416	10194	0
13730782	NONE	10000	0	10000	0
13754172	NONE	24410	0	24410	0
13824022	NONE	5424	384	6654	0
13836482	BOTH	4152	448	5578	0
13848622	BOTH	16666	1277	19269	0
13851362	IFYFM	2498	599	3842	0
13857392	NONE	681	0	681	0
13881572	NONE	10000	0	10000	0
13882062	NONE	166	3444	173	0
13889462	BOTH	26175	0	26175	0
13911432	NONE	121	2112	139	0
13912872	NONE	5000	0	5000	0
13944452	IFYFM	7751	0	7751	0
13946352	NONE	7283	240	8214	0
13976432	NONE	51974	4286	60864	0
13996412	IFYFM	8806	0	8806	0
14019992	NONE	31185	4639	34445	0
14035292	NONE	17045	0	17045	0
14047162	NONE	3472	0	3472	0
14047540	NONE	11722	0	11722	0
14051442	NONE	16421	0	16421	0
14051635	FMIFY	4102	374	5554	0
14052091	FMIFY	10360	0	10360	0
14055088	NONE	14593	980	17078	0
14055289	IFYFM	6322	946	7407	0
14056943	NONE	765	1091	774	0
14057903	NONE	25113	0	25113	0
14058085	FMIFY	7971	842	10701	0
14058570	NONE	3282	272	4351	0
14061693	BOTH	15232	963	16865	0
14062463	BOTH	4314	0	4314	0
14063622	NONE	8129	705	11011	0
14064131	NONE	4169	0	4169	0
14065526	NONE	794	3721	870	0
14065774	NONE	8350	758	10533	0
14070794	NONE	3109	415	4624	0
14070830	NONE	8058	0	8058	0
14071624	NONE	9458	7645	10779	0
14074623	NONE	14254	0	14254	0
14076588	NONE	58664	0	58664	0
14078808	NONE	39999	0	39999	0
14080733	NONE	13305	337	15121	0
14082940	NONE	135	0	135	0
14084098	NONE	6797	0	6797	0
14085655	NONE	48	2173	53	0
14085969	BOTH	19408	359	20545	0
14086866	IFYFM	11153	2617	13050	0
14089573	NONE	7272	0	7272	0
14090019	NONE	2350	418	3545	0
14090639	NONE	2850	414	3885	0
14091581	NONE	369	2103	832	0
14092392	NONE	142	3899	161	0
14092629	FMIFY	5007	436	5969	0
14093909	NONE	18823	2835	19999	0
14095760	NONE	3554	0	3554	0
14098332	NONE	25454	1081	28711	0
14104260	NONE	318	1366	320	0
14104847	NONE	37445	758	41487	0
14105903	NONE	345	2576	350	0
14106348	BOTH	21001	0	21001	0
14111025	NONE	8779	0	8779	0
14111045	FMIFY	1627	204	2538	0
14111171	IFYFM	1016	3155	1320	0
14112512	NONE	371	4315	376	0
14116024	NONE	23992	0	23992	0
14116230	NONE	14	1620	16	0
14116472	NONE	2346	3068	2440	0
14117396	NONE	12	0	12	0
14117920	NONE	8010	0	8010	0
14119065	NONE	1872	668	3932	0
14122092	NONE	3714	722	6327	0
14127481	NONE	21518	811	23739	0
14127494	BOTH	13043	581	14325	0
14128343	IFYFM	7340	0	7340	0
14129027	NONE	8639	246	10234	0
14131109	BOTH	10005	343	10802	0
14131129	BOTH	10292	0	10292	0
14136766	NONE	4027	0	4027	0
14136886	NONE	26401	0	26401	0
14137817	FMIFY	1622	690	3495	0
14138497	IFYFM	1185	0	1185	0
14139410	FMIFY	1874	161	2794	0
14139449	NONE	2572	689	5135	0
14140420	NONE	14535	3593	16911	0
14141887	BOTH	14282	0	14282	0
14142750	NONE	2591	847	4799	0
14143344	IFYFM	14980	3058	14999	0
14150209	BOTH	7718	416	8936	0
14150917	BOTH	3833	261	5611	0
14151220	BOTH	13295	0	13295	0
14154581	FMIFY	84999	0	84999	0
14155332	NONE	853	1080	1384	0
14159592	NONE	99	1379	107	0
14164503	NONE	8289	0	8289	0
14164855	NONE	35906	6849	44999	0
14164943	NONE	135	9648	143	0
14167833	NONE	825	0	825	0
14172048	FMIFY	11127	492	13678	0
14173319	IFYFM	3154	453	4038	0
14173692	BOTH	10150	0	10150	0
14173921	NONE	3752	920	6054	0
14178271	BOTH	24649	1491	29489	0
14179084	BOTH	1629	210	2789	0
14179291	NONE	6433	0	6433	0
14180065	NONE	3202	0	3202	0
14180096	NONE	199	1729	216	0
14180127	NONE	1576	731	3275	0
14180157	NONE	4409	0	4409	0
14180223	NONE	1543	772	3218	0
14180279	NONE	29988	1950	29999	0
14191473	IFYFM	964	965	1270	0
14192891	NONE	3571	0	3571	0
14193139	NONE	1518	765	3187	0
14195869	BOTH	9296	0	9296	0
14196921	FMIFY	30109	1248	37160	0
14198539	IFYFM	1418	0	1418	0
14208114	NONE	2399	548	3652	0
14209307	NONE	383	6376	387	0
14209639	FMIFY	9486	0	9486	0
14210067	FMIFY	3792	442	5752	0
14212297	NONE	30778	0	30778	0
14212855	FMIFY	1568	234	2408	0
14213115	IFYFM	4534	324	6191	0
14214593	BOTH	4748	371	6066	0
14214838	NONE	3994	816	5702	0
14215193	BOTH	7279	509	9031	0
14215437	BOTH	18798	0	18798	0
14216754	IFYFM	5000	0	5000	0
14217862	NONE	13620	790	15629	0
14221588	NONE	926	1855	989	0
14222100	BOTH	12326	1139	14173	0
14222269	FMIFY	1285	177	2196	0
14222511	NONE	8158	0	8158	0
14227559	NONE	584	6603	666	0
14228195	NONE	37164	0	37164	0
14228355	FMIFY	4170	887	7079	0
14229042	NONE	397	0	397	0
14231321	NONE	410	5726	431	0
14244139	NONE	53	0	53	0
14245794	NONE	5791	0	5791	0
14245947	NONE	16156	1111	17453	0
14246731	BOTH	7913	752	9862	0
14248824	IFYFM	5000	0	5000	0
14248967	BOTH	8029	228	9002	0
14249388	FMIFY	4105	392	4879	0
14251168	BOTH	8160	0	8160	0
14251774	NONE	214	2610	220	0
14254192	NONE	387	0	387	0
14260458	NONE	4285	1371	7361	0
14260636	NONE	7164	1306	9241	0
14261168	FMIFY	75921	0	75921	0
14265553	BOTH	23901	1064	26334	0
14266604	BOTH	6567	412	7769	0
14267698	IFYFM	6779	0	6779	0
14268320	NONE	1650	960	2355	0
14270494	IFYFM	6836	977	8174	0
14271153	BOTH	1256	368	2395	0
14271397	FMIFY	10485	0	10485	0
14271542	NONE	3045	1112	4442	0
14277146	NONE	37	0	37	0
14277944	NONE	219	0	219	0
14279604	FMIFY	6280	473	7633	0
14282169	NONE	10000	0	10000	0
14282672	NONE	70001	0	70001	0
14283008	NONE	2633	1562	2952	0
14285046	IFYFM	10000	0	10000	0
14287191	NONE	70000	0	70000	0
14287627	NONE	134	0	134	0
14289168	NONE	286	7707	313	0
14290180	NONE	52	0	52	0
14290415	NONE	9243	0	9243	0
14293598	IFYFM	3564	0	3564	0
14294853	BOTH	10135	0	10135	0
14300107	NONE	10056	609	12207	0
14301386	NONE	3128	4876	4746	0
14303261	NONE	579	2221	594	0
14303883	NONE	170	0	170	0
14304302	NONE	13661	0	13661	0
14304863	IFYFM	5349	0	5349	0
14307644	NONE	419	1379	1632	0
14312127	BOTH	7959	0	7959	0
14312628	IFYFM	1756	602	3172	0
14313428	BOTH	19805	0	19805	0
14313531	NONE	16331	1409	20225	0
14313986	IFYFM	5104	3047	6029	0
14315150	NONE	178	7350	195	0
14327577	NONE	8129	449	9445	0
14330090	NONE	164	2452	309	0
14331765	FMIFY	4405	586	7186	0
14334230	BOTH	2914	357	4411	0
14334898	FMIFY	60001	0	60001	0
14334906	FMIFY	4938	949	7476	0
14335334	IFYFM	9458	697	11628	0
14341853	NONE	877	1502	997	0
14342597	FMIFY	8555	0	8555	0
14343307	NONE	3257	0	3257	0
14343387	NONE	1571	744	3372	0
14343564	IFYFM	2560	925	3877	0
14343741	NONE	1649	723	3379	0
14344708	NONE	3213	0	3213	0
14344731	NONE	1499	772	3164	0
14345095	BOTH	14066	0	14066	0
14346911	BOTH	5930	265	6992	0
14348257	BOTH	29129	0	29129	0
14348899	IFYFM	9769	0	9769	0
14348950	IFYFM	4441	1547	7177	0
14353146	IFYFM	12257	880	14349	0
14353918	BOTH	9830	630	12265	0
14357626	IFYFM	11615	0	11615	0
14358554	BOTH	9977	0	9977	0
14363723	NONE	10041	0	10041	0
14364188	BOTH	9568	1012	12850	0
14365664	NONE	1477	799	3146	0
14367725	IFYFM	2935	0	2935	0
14368898	NONE	3139	0	3139	0
14369874	BOTH	8438	0	8438	0
14370639	NONE	3942	1244	4708	0
14371962	BOTH	5448	300	6299	0
14372633	NONE	3011	781	4027	0
14374780	NONE	37	1371	38	0
14374818	FMIFY	9190	748	11051	0
14378029	NONE	23305	0	23305	0
14378241	IFYFM	21236	2519	25988	0
14378419	IFYFM	19963	8365	20000	0
14378627	BOTH	5633	392	6301	0
14378835	NONE	17056	0	17056	0
14378849	BOTH	1742	154	2623	0
14379832	IFYFM	5430	688	6756	0
14379896	NONE	2247	857	4745	0
14380239	NONE	572	1950	582	0
14380258	FMIFY	49015	3266	56812	0
14380462	FMIFY	74983	2756	75001	0
14380807	IFYFM	1022	7853	1652	0
14382579	NONE	30	0	30	0
14382835	FMIFY	12348	0	12348	0
14384631	NONE	35	0	35	0
14386602	NONE	2867	832	5131	0
14387083	NONE	5257	0	5257	0
14387119	NONE	2272	757	4731	0
14387502	NONE	1584	732	3389	0
14388166	BOTH	27511	5740	30000	0
14389031	NONE	35216	0	35216	0
14389127	FMIFY	8066	0	8066	0
14389132	NONE	14994	18315	15000	0
14389567	NONE	1594	1398	2670	0
14390935	BOTH	3103	784	5341	0
14391111	NONE	21218	1125	25120	0
14391119	NONE	579	2513	612	0
14392366	BOTH	3848	0	3848	0
14394428	NONE	15081	539	16268	0
14395912	IFYFM	6467	0	6467	0
14395929	FMIFY	1604	736	3615	0
14396061	NONE	5822	218	6755	0
14397336	NONE	7521	0	7521	0
14400028	NONE	28267	2150	29812	0
14400501	NONE	1629	699	3505	0
14401544	NONE	14995	3075	14999	0
14401599	NONE	46	0	46	0
14403797	IFYFM	5000	0	5000	0
14406098	IFYFM	2593	537	4023	0
14407125	NONE	69	2315	72	0
14411485	NONE	42976	1733	44825	0
14411806	IFYFM	6905	0	6905	0
14413014	IFYFM	5859	761	7726	0
14413024	NONE	19727	1939	23125	0
14413351	FMIFY	7141	553	10170	0
14413453	NONE	1486	568	3168	0
14413498	FMIFY	36579	987	40092	0
14415158	NONE	12571	439	13928	0
14415754	NONE	7021	4454	10000	0
14415928	NONE	55399	4729	65001	0
14415941	NONE	10914	439	13131	0
14416988	IFYFM	14968	6898	15000	0
14419313	NONE	24878	1999	30059	0
14426058	NONE	7182	0	7182	0
14426672	NONE	57	0	57	0
14426857	NONE	575	3173	586	0
14426876	FMIFY	5304	238	6812	0
14426942	FMIFY	47938	680	49329	0
14429823	NONE	286	11106	336	0
14430992	NONE	937	0	937	0
14431400	NONE	68303	0	68303	0
14432003	NONE	19999	0	19999	0
14433007	FMIFY	119529	3732	129111	0
14434975	FMIFY	4952	0	4952	0
14435000	FMIFY	52504	764	55116	0
14435305	FMIFY	35046	2199	40216	0
14437414	BOTH	7614	610	9662	0
14443235	NONE	55121	752	57085	0
14445015	BOTH	7565	1090	10837	0
14448063	NONE	675	0	675	0
14449845	IFYFM	2485	0	2485	0
14451294	NONE	54878	5753	55000	0
14451605	NONE	777	0	777	0
14455421	BOTH	1984	487	3724	0
14455492	NONE	165	1336	168	0
14456457	BOTH	3846	0	3846	0
14456888	FMIFY	6683	461	8760	0
14457449	NONE	6415	0	6415	0
14458280	NONE	40106	0	40106	0
14461486	NONE	5231	435	6552	0
14465139	NONE	373	1121	408	0
14465597	IFYFM	25000	0	25000	0
14466843	NONE	4826	254	6105	0
14467072	NONE	9502	437	10684	0
14467554	BOTH	16941	0	16941	0
14467789	NONE	399	0	399	0
14468043	FMIFY	65048	0	65048	0
14468951	BOTH	16839	0	16839	0
14469309	BOTH	9435	0	9435	0
14469694	BOTH	10537	792	12981	0
14470596	BOTH	7309	410	8183	0
14475700	NONE	11639	0	11639	0
14476909	NONE	926	2181	1036	0
14478573	NONE	4996	293	6244	0
14480402	NONE	4106	368	4909	0
14481340	NONE	28	1554	29	0
14481345	IFYFM	6500	1131	8150	0
14484153	IFYFM	2754	531	3711	0
14485501	NONE	162	1835	212	0
14486811	IFYFM	6051	0	6051	0
14487035	NONE	19	0	19	0
14504393	BOTH	13063	0	13063	0
14505615	NONE	3835	443	5284	0
14505871	FMIFY	44879	6863	44999	0
14507201	NONE	10274	0	10274	0
14508617	FMIFY	3476	513	4805	0
14508753	BOTH	4172	1187	6931	0
14510050	NONE	7360	276	9032	0
14511863	BOTH	26690	930	28254	0
14513049	NONE	5000	0	5000	0
14513904	FMIFY	5656	618	7366	0
14517110	NONE	4012	554	5509	0
14519891	NONE	7102	0	7102	0
14523786	NONE	6407	0	6407	0
14523801	NONE	29668	3998	31519	0
14526369	BOTH	5341	249	6176	0
14526709	NONE	152	0	152	0
14529946	FMIFY	2348	747	4713	0
14536203	NONE	9923	336	10656	0
14539464	NONE	45001	0	45001	0
14539561	IFYFM	3909	792	4557	0
14546942	BOTH	2926	263	3915	0
14547574	BOTH	27450	0	27450	0
14548316	NONE	3560	0	3560	0
14550649	NONE	34999	0	34999	0
14553089	FMIFY	34419	1365	36517	0
14558802	NONE	34	1046	45	0
14560341	BOTH	6536	0	6536	0
14566016	NONE	6915	385	7733	0
14569134	NONE	9322	0	9322	0
14569735	IFYFM	10175	0	10175	0
14570296	FMIFY	3719	965	6286	0
14572135	NONE	3196	1224	3255	0
14573643	FMIFY	10680	531	12679	0
14575465	BOTH	7005	1033	10416	0
14576717	BOTH	6589	325	8565	0
14577023	IFYFM	4974	3126	5000	0
14583298	BOTH	7664	341	8793	0
14585120	BOTH	2604	962	4749	0
14588151	NONE	15104	618	18126	0
14589146	IFYFM	1607	638	2495	0
14589812	NONE	945	0	945	0
14590903	NONE	31504	0	31504	0
14595100	BOTH	6905	415	7806	0
14595124	NONE	7718	995	9908	0
14595628	BOTH	4403	298	5371	0
14604102	NONE	39985	1732	39996	0
14615368	FMIFY	3051	261	3898	0
14616975	BOTH	16252	809	18588	0
14617110	IFYFM	4671	0	4671	0
14619266	IFYFM	9968	2350	9975	0
14621112	NONE	35832	0	35832	0
14626565	IFYFM	2785	1147	3057	0
14628090	BOTH	20996	0	20996	0
14628477	NONE	4578	2141	5938	0
14629667	IFYFM	9652	0	9652	0
14630212	BOTH	7622	0	7622	0
14632998	NONE	74706	5736	74999	0
14634144	NONE	34995	0	34995	0
14637560	NONE	38297	477	40522	0
14638486	BOTH	10291	486	13288	0
14641392	NONE	29614	1289	31255	0
14643581	BOTH	3833	330	4935	0
14644196	BOTH	6925	0	6925	0
14645348	NONE	1616	0	1616	0
14647853	NONE	95	0	95	0
14648224	NONE	4729	0	4729	0
14648709	NONE	6	5766	8	0
14650898	NONE	33368	0	33368	0
14652452	NONE	34997	0	34997	0
14655389	NONE	3158	0	3158	0
14659334	NONE	20504	698	21874	0
14659562	NONE	26	2223	27	0
14660128	NONE	19	2506	21	0
14660636	FMIFY	38367	2608	44106	0
14661191	FMIFY	7385	0	7385	0
14661399	NONE	5345	0	5345	0
14664597	NONE	5921	0	5921	0
14664756	NONE	26542	0	26542	0
14666401	NONE	469	0	469	0
14668123	NONE	1424	1012	1614	0
14668727	NONE	13214	1439	16578	0
14676716	NONE	362	0	362	0
14680596	NONE	43	0	43	0
14687806	NONE	28294	2873	34803	0
14690817	FMIFY	7684	284	9002	0
14692489	NONE	397	2277	406	0
14692710	NONE	1526	637	3457	0
14705646	NONE	3617	492	4801	0
14707469	BOTH	6224	0	6224	0
14709484	FMIFY	24459	0	24459	0
14711172	NONE	74	0	74	0
14715761	BOTH	13197	0	13197	0
14717703	NONE	2191	527	4364	0
14718729	NONE	2105	608	4126	0
14720411	FMIFY	54949	13249	55001	0
14721067	FMIFY	44253	2278	45167	0
14723940	BOTH	14679	0	14679	0
14724142	IFYFM	9055	513	10194	0
14725110	NONE	45000	0	45000	0
14727152	BOTH	22091	1552	25300	0
14731400	NONE	2587	0	2587	0
14732187	NONE	4982	5204	5000	0
14748513	BOTH	24224	0	24224	0
14752123	NONE	2927	774	3182	0
14752306	NONE	2100	768	3984	0
14759377	NONE	21786	0	21786	0
14760706	NONE	361	3421	380	0
14764622	NONE	471	2475	477	0
14768049	NONE	2622	0	2622	0
14774895	NONE	15598	0	15598	0
14776609	FMIFY	12767	1102	15836	0
14776925	FMIFY	792	229	1696	0
14777850	FMIFY	20566	354	22284	0
14779563	IFYFM	3453	6014	5079	0
14783126	NONE	2987	0	2987	0
14783359	BOTH	8963	670	10380	0
14785887	IFYFM	10244	2470	11987	0
14789031	NONE	48	2993	59	0
14789783	BOTH	10319	621	12651	0
14793446	BOTH	6053	557	7234	0
14795369	BOTH	2666	329	3775	0
14796493	BOTH	8384	0	8384	0
14803917	NONE	24653	0	24653	0
14806841	NONE	85	0	85	0
14808307	NONE	64999	0	64999	0
14808390	NONE	70	4330	78	0
14812811	NONE	53	5649	65	0
14813048	NONE	1539	471	2376	0
14813068	NONE	3847	701	4965	0
14819061	NONE	7380	911	7999	0
14820608	BOTH	26447	1390	31561	0
14821347	NONE	24952	8222	24999	0
14821812	BOTH	22042	322	23422	0
14823469	BOTH	12700	0	12700	0
14824584	BOTH	10474	0	10474	0
14825460	BOTH	7037	288	8160	0
14825710	BOTH	6613	551	8482	0
14826124	FMIFY	49983	2366	53765	0
14826607	IFYFM	8971	2437	10001	0
14830866	NONE	217	0	217	0
14831059	NONE	3014	732	4964	0
14831419	NONE	34519	2551	39980	0
14833044	BOTH	4856	0	4856	0
14837079	NONE	18948	1219	23606	0
14837385	BOTH	23680	0	23680	0
14838988	FMIFY	6224	529	8234	0
14841815	BOTH	21233	0	21233	0
14845642	IFYFM	8051	0	8051	0
14848617	NONE	2492	0	2492	0
14849200	BOTH	19064	0	19064	0
14850503	NONE	194	2429	195	0
14852443	BOTH	2589	752	4021	0
14853616	NONE	4710	0	4710	0
14853628	NONE	12825	1939	14505	0
14854319	IFYFM	4853	957	5753	0
14855279	NONE	56192	493	57037	0
14857041	NONE	201	0	201	0
14859361	NONE	7501	0	7501	0
14863133	BOTH	7262	418	8452	0
14864150	FMIFY	36828	0	36828	0
14865439	NONE	9897	5596	10000	0
14868714	BOTH	4106	536	6301	0
14869476	BOTH	5649	375	6973	0
14871283	NONE	27897	0	27897	0
14874649	FMIFY	25693	0	25693	0
14874772	NONE	40696	2150	48978	0
14875482	NONE	7661	0	7661	0
14875897	BOTH	21109	591	23281	0
14877167	BOTH	9269	362	10040	0
14886348	NONE	1675	0	1675	0
14886375	NONE	39986	5393	40000	0
14901848	NONE	42	0	42	0
14903152	BOTH	15166	0	15166	0
14904437	NONE	11436	0	11436	0
14905049	NONE	9351	0	9351	0
14908780	IFYFM	4478	749	4991	0
14914378	NONE	3687	0	3687	0
14914938	IFYFM	19998	2321	20000	0
14922308	NONE	8930	587	10623	0
14929948	NONE	10000	0	10000	0
14936152	BOTH	5650	0	5650	0
14936286	NONE	4532	0	4532	0
14937188	FMIFY	64842	5248	65000	0
14938016	BOTH	5610	0	5610	0
14938818	NONE	298	0	298	0
14939375	FMIFY	8262	0	8262	0
14939644	IFYFM	1899	0	1899	0
14941009	NONE	13811	724	14535	0
14944039	NONE	1161	3329	1214	0
14950529	FMIFY	12681	0	12681	0
14951401	NONE	108	0	108	0
14954009	BOTH	6786	0	6786	0
14954259	BOTH	17323	1243	21942	0
14956756	NONE	2668	0	2668	0
14960401	FMIFY	3464	188	4571	0
14962648	NONE	239	3511	243	0
14962703	FMIFY	13114	990	17636	0
14964048	BOTH	4429	0	4429	0
14964744	NONE	83	1678	111	0
14964767	NONE	59	1836	61	0
14966504	BOTH	4878	498	6665	0
14966517	BOTH	10669	604	12876	0
14968179	BOTH	18162	0	18162	0
14968393	NONE	489	2216	1105	0
14970326	FMIFY	4847	0	4847	0
14972093	NONE	32	0	32	0
14972162	NONE	445	1385	450	0
14972738	NONE	2219	1305	4218	0
14974715	IFYFM	12947	0	12947	0
14987638	NONE	1204	0	1204	0
14988344	NONE	10464	0	10464	0
14989592	NONE	254	1965	295	0
14990608	NONE	50000	0	50000	0
14991366	BOTH	31164	0	31164	0
14994465	NONE	39649	5055	40000	0
14995603	NONE	3641	0	3641	0
14996326	IFYFM	9133	3732	9616	0
14998161	NONE	247	0	247	0
15000796	NONE	5564	0	5564	0
15004660	FMIFY	14561	0	14561	0
15005272	BOTH	12906	0	12906	0
15008403	BOTH	4029	239	4994	0
15012843	NONE	4517	222	5486	0
15014044	NONE	18224	0	18224	0
15016294	NONE	1728	762	3620	0
15017021	FMIFY	3652	315	4792	0
15017240	NONE	316	0	316	0
15017434	NONE	223	2561	229	0
15023197	NONE	11412	1358	15523	0
15027207	NONE	32785	0	32785	0
15029560	NONE	97	0	97	0
15030098	NONE	29982	5070	29999	0
15031424	NONE	52348	0	52348	0
15032300	IFYFM	6052	916	6758	0
15032462	NONE	1407	1148	2860	0
15032604	NONE	34994	3174	34999	0
15033239	BOTH	15213	1966	21128	0
15039997	BOTH	13008	0	13008	0
15040500	NONE	26846	379	27841	0
15044502	NONE	12537	8996	15320	0
15044808	NONE	1618	746	3428	0
15048198	IFYFM	3763	2080	4119	0
15054097	NONE	289	0	289	0
15054208	NONE	1659	696	3450	0
15060048	NONE	13703	0	13703	0
15062528	NONE	49999	0	49999	0
15065568	NONE	49020	3134	49999	0
15066160	BOTH	8122	0	8122	0
15067216	FMIFY	6609	0	6609	0
15069237	NONE	11202	0	11202	0
15070299	NONE	8467	586	10194	0
15079300	NONE	2790	0	2790	0
15079949	BOTH	2748	762	5717	0
15080404	NONE	59	0	59	0
15081182	NONE	74999	0	74999	0
15081807	NONE	3311	217	4385	0
15084495	BOTH	12262	839	15859	0
15086185	NONE	16283	0	16283	0
15086336	FMIFY	3236	181	4212	0
15087678	BOTH	29842	0	29842	0
15091071	IFYFM	4952	887	6805	0
15092161	NONE	1499	4641	1519	0
15092487	BOTH	5433	295	7177	0
15094238	NONE	5225	0	5225	0
15095760	NONE	1953	0	1953	0
15102242	BOTH	9036	0	9036	0
15102818	BOTH	33668	658	36109	0
15104446	BOTH	3122	0	3122	0
15105269	FMIFY	35664	0	35664	0
15107077	NONE	3205	0	3205	0
15109598	BOTH	13811	0	13811	0
15110255	NONE	5248	0	5248	0
15112316	FMIFY	39326	0	39326	0
15113622	BOTH	5939	298	7342	0
15114927	NONE	28324	0	28324	0
15115280	NONE	63	4735	77	0
15116585	IFYFM	9984	1010	12830	0
15117375	NONE	62137	0	62137	0
15117599	NONE	5336	885	5948	0
15119203	IFYFM	10777	1024	14460	0
15120121	NONE	26279	0	26279	0
15122420	IFYFM	4066	510	5351	0
15131310	NONE	75000	0	75000	0
15135456	BOTH	6532	0	6532	0
15136484	NONE	6452	953	7375	0
15136857	BOTH	10367	438	11171	0
15139005	NONE	4757	251	5761	0
15140891	NONE	46	2900	52	0
15141923	BOTH	7557	1439	10230	0
15142075	NONE	2497	193	3444	0
15143032	BOTH	4361	494	5776	0
15143707	FMIFY	3611	0	3611	0
15143725	BOTH	22294	1377	27583	0
15144671	FMIFY	20026	0	20026	0
15145709	FMIFY	5064	803	8127	0
15145875	BOTH	12796	1202	14628	0
15146359	BOTH	11508	324	12503	0
15146572	IFYFM	2165	708	3837	0
15148418	NONE	45	3083	47	0
15149003	FMIFY	3297	233	4674	0
15149772	FMIFY	4659	0	4659	0
15150771	NONE	12003	0	12003	0
15151747	NONE	7387	0	7387	0
15151846	FMIFY	28923	1710	35959	0
15152106	FMIFY	2239	365	3763	0
15152424	NONE	4594	1729	5000	0
15152805	BOTH	11162	302	11956	0
15153005	BOTH	7423	513	9001	0
15153064	IFYFM	6255	1485	8637	0
15153230	IFYFM	819	2667	1748	0
15153269	BOTH	3694	960	5747	0
15153347	NONE	3087	316	4235	0
15153527	BOTH	3087	440	4030	0
15155727	NONE	83	0	83	0
15156756	NONE	82	1225	90	0
15158065	BOTH	2269	0	2269	0
15158464	NONE	39988	15818	40000	0
15160367	BOTH	20644	0	20644	0
15160742	NONE	18	2306	19	0
15164207	NONE	2639	0	2639	0
15165751	NONE	3917	0	3917	0
15166577	NONE	33603	1231	39461	0
15171605	BOTH	15591	799	17672	0
15173109	IFYFM	13859	3479	15000	0
15173724	NONE	101	0	101	0
15173828	FMIFY	5935	322	7404	0
15174521	FMIFY	4402	0	4402	0
15175391	BOTH	12192	491	13222	0
15175597	FMIFY	13102	0	13102	0
15175660	BOTH	3258	227	4587	0
15175854	BOTH	4981	310	5779	0
15176133	NONE	3747	465	4937	0
15176862	NONE	6862	450	7631	0
15177845	NONE	365	1157	371	0
15179041	NONE	2842	0	2842	0
